"name"
"chrysanthemum parthenium"
"chrysanthemum partheniums"
"partheniums chrysanthemum"
"tanacetum"
"tanacetums"
"tansy"
"tansies"
"tanacetum vulgare"
"tanacetum vulgares"
"vulgares tanacetum"
"taraxacum"
"dandelion"
"dandelions"
"taraxacum officinale"
"tragopogon"
"tragopogons"
"salsify yellow"
"salsifies yellow"
"yellow salsifies"
"yellow salsify"
"tragopogon pratensis"
"tragopogon pratenses"
"pratensis tragopogon"
"goats beard"
"beard goats"
"beards goats"
"goat beard"
"goats beards"
"tragopogon porrifolius"
"salsify common"
"common salsifies"
"common salsify"
"salsifies common"
"tripleurospermum"
"tripleurospermums"
"camomile scentless"
"camomiles scentless"
"scentless camomile"
"scentless camomiles"
"mayweed false"
"false mayweed"
"false mayweeds"
"mayweeds false"
"chamomile scentless"
"chamomiles scentless"
"scentless chamomile"
"scentless chamomiles"
"tripleurospermum perforatum"
"tripleurospermum perforatums"
"perforatums tripleurospermum"
"matricaria perforata"
"matricaria perforatas"
"perforatas matricaria"
"tripleurosperum perforatum"
"tripleurosperum perforatums"
"perforatums tripleurosperum"
"tussilago"
"tussilagos"
"tussilago farfara"
"tussilago farfaras"
"farfaras tussilago"
"coltsfoot"
"coltsfoots"
"verbesina"
"verbesinas"
"vernonia"
"vernonias"
"wedelia"
"wedelias"
"xanthium"
"xanthiums"
"cocklebur"
"cockleburs"
"xanthium spinosum"
"xanthium spinosums"
"spinosums xanthium"
"cocklebur spiny"
"cockleburs spiny"
"spiny cocklebur"
"spiny cockleburs"
"arnica"
"arnicas"
"arnica montana"
"arnica montanas"
"montanas arnica"
"leopards bane"
"bane leopards"
"banes leopards"
"leopard bane"
"leopards banes"
"asteraceae"
"compositae"
"doronicum"
"doronicums"
"leopards bane false"
"bane false leopards"
"banes false leopards"
"false leopards bane"
"false leopards banes"
"leopard bane false"
"leopards banes false"
"emilia plant"
"emilia plants"
"plant emilia"
"plants emilia"
"enhydra fluctuans"
"enhydra fluctuan"
"fluctuan enhydra"
"phagnalon"
"phagnalons"
"heterotheca"
"heterothecas"
"iostephane"
"iostephanes"
"ixeris"
"ixeri"
"lychnophora"
"lychnophoras"
"pseudognaphalium"
"pseudognaphaliums"
"silphium"
"silphiums"
"sphaeranthus"
"aspilia"
"aspilias"
"trixis"
"trixi"
"viguiera"
"viguieras"
"carpesium"
"carpesiums"
"clibadium"
"clibadiums"
"achillea"
"achilleas"
"yarrow"
"yarrows"
"achillea millefolium"
"achillea millefoliums"
"millefolium achillea"
"ageratum"
"ageratums"
"ambrosia"
"ambrosias"
"ragweed"
"ragweeds"
"anthemis"
"anthemi"
"anthemis cotula"
"anthemis cotulas"
"cotulas anthemis"
"mayweed stinking"
"mayweeds stinking"
"stinking mayweed"
"stinking mayweeds"
"fennel dog"
"dog fennel"
"dog fennels"
"fennels dog"
"chamomile stinking"
"chamomiles stinking"
"stinking chamomile"
"stinking chamomiles"
"camomile stinking"
"camomiles stinking"
"stinking camomile"
"stinking camomiles"
"arctium"
"arctiums"
"burdock"
"burdocks"
"burdock plant"
"burdock plants"
"plant burdock"
"plants burdock"
"arctium lappa"
"gobo"
"gobos"
"gobou"
"burdock greater"
"burdocks greater"
"greater burdock"
"greater burdocks"
"arctium minus"
"burdock lesser"
"burdocks lesser"
"lesser burdock"
"lesser burdocks"
"ageratina"
"ageratinas"
"ageratina adenophora"
"ageratina adenophoras"
"adenophoras ageratina"
"eupatorium adenophorum"
"eupatorium adenophorums"
"adenophorum eupatorium"
"achyrocline"
"achyroclines"
"marcela"
"marcelas"
"vitis"
"vitis vinifera"
"grapes"
"grape"
"raisins"
"raisin"
"ampelopsis"
"ampelopses"
"porcelain berry plant"
"berry plant porcelain"
"berry plants porcelain"
"plant porcelain berry"
"plants porcelain berry"
"porcelain berry plants"
"porcelainberry plant"
"plant porcelainberry"
"plants porcelainberry"
"porcelainberry plants"
"abelmoschus"
"abelmoschus esculentus"
"okra"
"okras"
"adansonia"
"adansonias"
"baobab"
"baobabs"
"althaea"
"althaeas"
"althaea officinalis"
"mallow marsh"
"mallows marsh"
"marsh mallows"
"althea officinalis"
"white mallow"
"mallow white"
"mallows white"
"white mallows"
"marsh mallow"
"marshmallow"
"marshmallows"
"bombax"
"bombax ceiba"
"salmalia malabaricum"
"malabaricum salmalia"
"bombax malabaricum"
"malabaricum bombax"
"cacao"
"cocoa plant"
"plant cocoa"
"theobroma cacao"
"theobroma"
"ceiba"
"ceibas"
"ceiba pentandra"
"ceiba pentandras"
"pentandra ceiba"
"kapok tree"
"kapok trees"
"tree kapok"
"trees kapok"
"cola"
"kola nut"
"kola nuts"
"nut kola"
"nuts kola"
"cola acuminata"
"cola nitida"
"gossypium"
"gossypiums"
"cotton plant"
"cotton plants"
"plant cotton"
"plants cotton"
"grewia"
"grewias"
"dhaman tree"
"dhaman trees"
"tree dhaman"
"trees dhaman"
"hibiscus"
"hibiscus sabdariffa"
"roselle"
"roselles"
"hibiscus cannabinus"
"kenaf"
"malva"
"malvas"
"sida plant"
"sida plants"
"plant sida"
"plants sida"
"fanpetals"
"fanpetal"
"sterculia"
"sterculias"
"karaya"
"karayas"
"sterculia urens"
"sterculia uren"
"urens sterculia"
"tilia"
"tilias"
"basswood"
"basswoods"
"linden"
"lindens"
"triumfetta"
"triumfettas"
"triumfetta semitriloba"
"triumfetta semitrilobas"
"semitrilobas triumfetta"
"malvaceae"
"sterculiaceae"
"mallow family"
"mallow families"
"hollyhock"
"hollyhocks"
"alcea"
"waltheria"
"helicteres"
"helictere"
"mansonia"
"citrus paradisi"
"citrus x paradisi"
"grapefruit"
"grapefruits"
"toronja"
"toronjas"
"citrus sinensis"
"citrus sinenses"
"sinensis citrus"
"orange tree"
"orange trees"
"tree orange"
"trees orange"
"oranges"
"orange"
"citrus"
"citrus medica"
"citrus medicas"
"medicas citrus"
"citron tree"
"citron trees"
"tree citron"
"trees citron"
"citrus reticulata"
"citrus reticulatas"
"reticulata citrus"
"tangerine tree"
"tangerine trees"
"tree tangerine"
"trees tangerine"
"orange tree mandarin"
"mandarin orange tree"
"mandarin orange trees"
"orange trees mandarin"
"tree mandarin orange"
"trees mandarin orange"
"fruit citrus"
"citrus fruit"
"citrus bergamia"
"citrus bergamias"
"bergamia citrus"
"citrus limon"
"lemon tree"
"lemon trees"
"tree lemon"
"trees lemon"
"citrus hystrix"
"citrus hystrices"
"hystrices citrus"
"kaffir lime"
"lime kaffir"
"citrus maxima"
"maxima citrus"
"pomelo tree"
"pomelo trees"
"tree pomelo"
"trees pomelo"
"pummelo tree"
"pummelo trees"
"tree pummelo"
"trees pummelo"
"citrus grandis"
"citrus grandi"
"citrus aurantium"
"citrus aurantiums"
"aurantium citrus"
"orange tree bitter"
"bitter orange tree"
"bitter orange trees"
"orange trees bitter"
"tree bitter orange"
"trees bitter orange"
"orange tree sour"
"orange trees sour"
"sour orange tree"
"sour orange trees"
"tree sour orange"
"trees sour orange"
"orange tree seville"
"orange trees seville"
"seville orange tree"
"seville orange trees"
"tree seville orange"
"trees seville orange"
"citrus aurantiifolia"
"citrus aurantiifolias"
"aurantiifolia citrus"
"limes"
"citrullus colocynthis"
"colocynth"
"colocynths"
"bitter-cucumber"
"bitter cucumber"
"bitter-cucumbers"
"bitter-apple"
"bitter apple"
"bitter-apples"
"citrullus"
"watermelon"
"watermelons"
"cucumis melo"
"cucumis melos"
"melos cucumis"
"cantaloupes"
"cantaloupe"
"cucumis sativus"
"cucumbers"
"cucumis"
"cucumi"
"cucurbita"
"cucurbitas"
"squash plant"
"plant squash"
"plants squash"
"squash plants"
"squashes"
"squashe"
"pumpkins"
"pumpkin"
"gynostemma"
"gynostemmas"
"gynostemma pentaphyllum"
"gynostemma pentaphyllums"
"pentaphyllum gynostemma"
"luffa"
"luffas"
"loofah"
"loofahs"
"momordica luffa"
"momordica luffas"
"luffa momordica"
"momordica charantia"
"momordica charantias"
"charantias momordica"
"bitter melon"
"bitter melons"
"melon bitter"
"melons bitter"
"gourd bitter"
"bitter gourd"
"bitter gourds"
"gourds bitter"
"karela"
"karelas"
"momordica"
"momordicas"
"trichosanthes"
"trichosanthe"
"trichosanthes kirilowii"
"trichosanthes kirilowius"
"kirilowius trichosanthes"
"gourd snake"
"snake gourd"
"gourds snake"
"snake gourds"
"cucurbitaceae"
"fevillea"
"fevilleas"
"coccinia"
"coccinias"
"gourd ivy"
"ivy gourd"
"gourds ivy"
"ivy gourds"
"melons"
"melon"
"melothria"
"melothrias"
"bryonia"
"bryonias"
"bryonia dioica"
"bryonia dioicas"
"dioicas bryonia"
"bryony"
"bryonies"
"bryonia alba"
"bryonia albas"
"alba bryonia"
"crataegus"
"hawthorn"
"hawthorns"
"crataegus monogyna"
"crataegus monogynas"
"monogyna crataegus"
"monogynas crataegus"
"eriobotrya"
"eriobotryas"
"loquat tree"
"loquat trees"
"tree loquat"
"trees loquat"
"loquats"
"loquat"
"filipendula"
"filipendulas"
"dropwort"
"dropworts"
"meadowsweet"
"meadowsweets"
"fragaria"
"strawberry"
"strawberries"
"fragaria vesca"
"alpine strawberry"
"alpine strawberries"
"strawberries alpine"
"strawberry alpine"
"woodland strawberry"
"strawberries woodland"
"strawberry woodland"
"woodland strawberries"
"geum"
"geums"
"avens"
"aven"
"malus"
"malus domestica"
"apple tree"
"apple trees"
"tree apple"
"trees apple"
"apple"
"apples"
"crab apple"
"apple crab"
"apples crab"
"crab apples"
"photinia"
"photinias"
"photinia melanocarpa"
"photinia melanocarpas"
"melanocarpa photinia"
"black chokeberry tree"
"black chokeberry trees"
"chokeberry tree black"
"chokeberry trees black"
"tree black chokeberry"
"trees black chokeberry"
"black chokecherry tree"
"black chokecherry trees"
"chokecherry tree black"
"chokecherry trees black"
"tree black chokecherry"
"trees black chokecherry"
"aronia melanocarpa"
"aronia melanocarpas"
"melanocarpas aronia"
"aronia"
"aronias"
"potentilla"
"potentillas"
"silverweed"
"silverweeds"
"cinquefoil"
"cinquefoils"
"prunus africana"
"african prune"
"african prunes"
"prunes african"
"prune african"
"pygeum africanum"
"prunus armeniaca"
"apricot tree"
"apricot trees"
"tree apricot"
"trees apricot"
"apricot"
"apricots"
"prunus avium"
"sweet cherry tree"
"cherry tree sweet"
"cherry trees sweet"
"sweet cherry trees"
"tree sweet cherry"
"trees sweet cherry"
"prunus cerasus"
"sour cherry"
"cherries sour"
"cherry sour"
"sour cherries"
"pie cherry"
"cherries pie"
"cherry pie"
"pie cherries"
"sweet cherries"
"cherries sweet"
"cherry sweet"
"sweet cherry"
"prunus serotina"
"black cherry"
"black cherries"
"cherries black"
"cherry black"
"prunus domestica"
"plum tree"
"plum trees"
"tree plum"
"trees plum"
"plum"
"plums"
"prunus cerasifera"
"cherry plum tree"
"cherry plum trees"
"plum tree cherry"
"plum trees cherry"
"tree cherry plum"
"trees cherry plum"
"prunus salicina"
"prunus salicinas"
"salicina prunus"
"salicinas prunus"
"japanese plum"
"japanese plums"
"plum japanese"
"plums japanese"
"prunus dulcis"
"almond tree"
"almond trees"
"tree almond"
"trees almond"
"prunis communis"
"sweet almond"
"almond sweet"
"almonds sweet"
"sweet almonds"
"prunus amygdalus"
"amygdalus communis"
"almonds"
"almond"
"prunus persica"
"peach tree"
"peach trees"
"tree peach"
"trees peach"
"peach"
"peaches"
"prunus"
"chokecherry tree"
"chokecherry trees"
"tree chokecherry"
"trees chokecherry"
"pyracantha"
"pyracanthas"
"firethorn"
"firethorns"
"pyrus"
"pears"
"pear"
"quillaja"
"quillajas"
"quillaja saponaria"
"quillaja saponarias"
"saponaria quillaja"
"saponarias quillaja"
"soapbush"
"soapbushs"
"soapbark"
"soapbarks"
"rosa"
"rosas"
"rose"
"roses"
"rosehips"
"rosehip"
"rubus"
"rubus glaucus"
"andean blackberry"
"andean blackberries"
"blackberries andean"
"blackberry andean"
"rubus idaeus"
"raspberries"
"raspberry"
"rubus fruticosus"
"blackberries"
"blackberry"
"sanguisorba"
"sanguisorbas"
"burnet"
"burnets"
"sorbus"
"ash mountain"
"rowan"
"rowans"
"mountain ash"
"ashs mountain"
"mountain ashs"
"spiraea"
"spiraeas"
"rosaceae"
"amelanchier"
"amelanchiers"
"serviceberry"
"serviceberries"
"cotoneaster"
"cotoneasters"
"chaenomeles"
"chaenomele"
"quince flowering"
"flowering quince"
"flowering quinces"
"quinces flowering"
"cydonia"
"cydonias"
"quince"
"quinces"
"dryas plant"
"dryas plants"
"plant dryas"
"plants dryas"
"coleogyne"
"coleogynes"
"cercocarpus"
"mahogany mountain"
"mountain mahogany"
"mahoganies mountain"
"mountain mahoganies"
"agrimonia"
"agrimonias"
"agrimony"
"agrimonies"
"agrimonia pilosa"
"agrimonia pilosas"
"pilosa agrimonia"
"agrimonia eupatoria"
"agrimonia eupatorias"
"eupatorias agrimonia"
"alchemilla"
"alchemillas"
"ladys mantle"
"lady mantle"
