"id","name","terms"
"d051176","beta catenin","beta catenin;catenin beta;beta-catenin"
"d051185","gamma catenin","gamma catenin;catenin gamma;desmoplakin iii;junctional plakoglobin;plakoglobin junctional;plakoglobin;junction plakoglobin;plakoglobin junction;gamma-catenin"
"d051177","catenins","catenins;catenin proteins"
"d055233","cornified envelope proline-rich proteins","cornified envelope proline-rich proteins;cornified envelope proline rich proteins;small proline-rich cornified envelope proteins;small proline rich cornified envelope proteins;pancornulins;small proline-rich protein 1a;small proline rich protein 1a;cornifin-a;cornifin a;small proline-rich protein ia;small proline rich protein ia;19 kda pancornulin;pancornulin 19 kda;small proline-rich protein 1b;small proline rich protein 1b;cornifin-b;cornifin b;small proline-rich protein ib;149 kda pancornulin;pancornulin 149 kda;small proline-rich protein 2a;small proline rich protein 2a;small proline-rich protein 4;small proline rich protein 4;small proline-rich protein 2c;small proline rich protein 2c;small proline-rich protein 2d;small proline rich protein 2d;small proline-rich protein 2e;small proline rich protein 2e;small proline-rich protein 2f;small proline rich protein 2f;small proline-rich protein 2g;small proline rich protein 2g;small proline-rich protein 3;small proline rich protein 3;cornifin beta;esophagin;22 kda pancornulin;pancornulin 22 kda;cornifins;small proline-rich protein 2b;small proline rich protein 2b"
"d003893","desmin","desmin;skeletin"
"d005904","glial fibrillary acidic protein","glial fibrillary acidic protein;glial intermediate filament protein;glial fibrillary acid protein;astroprotein;gfa-protein;gfa protein"
"d053564","keratins hair-specific","keratins hair-specific;hair-specific keratins;keratins hair specific;keratins hair;hair keratins;trichocyte cytokeratins;cytokeratins trichocyte;trichocyte-type cytokeratins;cytokeratins trichocyte-type;trichocyte type cytokeratins;hair-specific cytokeratins;cytokeratins hair-specific;hair specific cytokeratins;keratins hard tissue;hard tissue keratins;tissue keratins hard;keratins inner root sheath;inner root sheath keratins"
"d053550","keratin-10","keratin-10;keratin 10"
"d053551","keratin-12","keratin-12;keratin 12;cytokeratin-12;cytokeratin 12"
"d053535","keratin-13","keratin-13;keratin 13;cytokeratin-13;cytokeratin 13"
"d053547","keratin-14","keratin-14;keratin 14;cytokeratin 14;cytokeratin-14"
"d053569","keratin-15","keratin-15;keratin 15;cytokeratin-15;cytokeratin 15"
"d053536","keratin-16","keratin-16;keratin 16;cytokeratin-16;cytokeratin 16"
"d053537","keratin-17","keratin-17;keratin 17;cytokeratin 17;cytokeratin-17"
"d053538","keratin-18","keratin-18;keratin 18;endo-b cytokeratin;cytokeratin endo-b;endo b cytokeratin;cytokeratin-18;cytokeratin 18;cytokeratin d"
"d053539","keratin-19","keratin-19;keratin 19;cytokeratin-19;cytokeratin 19"
"d053554","keratin-20","keratin-20;keratin 20;cytokeratin 20;cytokeratin-20"
"d053530","keratins type i","keratins type i;type i keratins;keratins acidic;acidic keratins;type i intermediate filament proteins;type i keratin;keratin type i;keratin type 1;type 1 keratin;keratins type 1;type 1 keratins"
"d053556","keratin-1","keratin-1;keratin 1"
"d053557","keratin-2","keratin-2;keratin 2;cytokeratin-2;cytokeratin 2;keratin-2b;keratin 2b;keratin-2p;keratin-2a;keratin 2a;keratin-2e;keratin 2e"
"d053558","keratin-3","keratin-3;keratin 3;cytokeratin-3;cytokeratin 3"
"d053527","keratin-4","keratin-4;keratin 4;cytokeratin-4;cytokeratin 4"
"d053555","keratin-5","keratin-5;keratin 5;cytokeratin-5;cytokeratin 5"
"d053553","keratin-6","keratin-6;keratin 6;cytokeratin-6;cytokeratin 6;keratin-6f;keratin 6f;cytokeratin-6f;cytokeratin 6f;keratin-6e;keratin 6e;cytokeratin-6e;cytokeratin 6e;keratin-6a;keratin 6a;cytokeratin-6a;cytokeratin 6a;keratin-6b;keratin 6b;cytokeratin-6b;cytokeratin 6b"
"d053552","keratin-7","keratin-7;keratin ck7;keratin 7;cytokeratin 7;cytokeratin-7"
"d053533","keratin-8","keratin-8;keratin 8;endo-a cytokeratin;cytokeratin endo-a;endo a cytokeratin;cytokeratin 8;cytokeratin-8"
"d053534","keratin-9","keratin-9;keratin 9;cytokeratin 9;cytokeratin-9"
"d053531","keratins type ii","keratins type ii;type ii keratins;keratins basic;basic keratins;type ii intermediate filament proteins;type ii keratin;keratin type ii;keratin type 2;type 2 keratin;keratins type 2;type 2 keratins"
"d007633","keratins","keratins;cytokeratin;keratin;keratin glycosylated;glycosylated keratin;keratin-associated proteins;keratin associated proteins;alpha-keratin;alpha keratin"
"d053800","beta-keratins","beta-keratins;beta keratins;beta-keratin;beta keratin"
"d064231","nestin","nestin;nestin protein;protein nestin"
"d016900","neurofilament proteins","neurofilament proteins;proteins neurofilament;neurofilament triplet proteins;proteins neurofilament triplet;triplet proteins neurofilament;heavy neurofilament protein;neurofilament protein heavy;protein heavy neurofilament"
"d014746","vimentin",""
"d007381","intermediate filament proteins","intermediate filament proteins;filament proteins intermediate;proteins intermediate filament;fibroblast intermediate filament proteins"
"d051338","cofilin 1","cofilin 1;non-muscle cofilin;cofilin non-muscle;non muscle cofilin;cfl1 protein;n-cofilin"
"d051345","destrin","destrin;dstn protein;actin depolymerizing factor;depolymerizing factor actin;adf protein actin depolymerizing factor"
"d051339","actin depolymerizing factors","actin depolymerizing factors;depolymerizing factors actin;cofilins;cofilin proteins;actin depolymerizing proteins;depolymerizing proteins actin;adf proteins actin depolymerizing factors"
"d051377","actin-related protein 2","actin-related protein 2;actin related protein 2;actr2 protein;arp2 protein"
"d051378","actin-related protein 3","actin-related protein 3;actin related protein 3;arp3 protein;actr3 protein"
"d051376","actin-related protein 2-3 complex","actin-related protein 2-3 complex;actin related protein 2 3 complex;arp2-3 complex;arp2 3 complex;arp2-3 protein complex;arp2 3 protein complex"
"d000080865","formins","formins;formin homology proteins;fmn proteins;formin 2 protein;fmn protein 2;diaph protein 2;diaphanous-related formins;diaphanous related formins;formins diaphanous-related;diaph proteins;diaphanous-related formin homology proteins;diaphanous related formin homology proteins;formin 1 protein;fmn protein 1;diaph protein 1"
"d025102","myosin type iii","myosin type iii;myosin iii"
"d025121","myosin type iv","myosin type iv;type iv myosin;high molecular weight myosin i;hmwmi;myosin iv"
"d024701","myosin type v","myosin type v;myosin v;myosin-v p190;myosin v p190"
"d000070876","tensins","tensins;tensin"
"d051316","wiskott-aldrich syndrome protein","wiskott-aldrich syndrome protein;wiskott aldrich syndrome protein;wasp protein"
"d051317","wiskott-aldrich syndrome protein neuronal","wiskott-aldrich syndrome protein neuronal;wiskott aldrich syndrome protein neuronal;n-wasp wiskott-aldrich syndrome protein;n wasp wiskott aldrich syndrome protein;wasl wiskott-aldrich syndrome protein;wasl wiskott aldrich syndrome protein;wiskott-aldrich syndrome gene-like protein;wiskott aldrich syndrome gene like protein;n-wasp protein;n wasp protein;neuronal wiskott-aldrich syndrome protein;neuronal wiskott aldrich syndrome protein"
"d051300","wiskott-aldrich syndrome protein family","wiskott-aldrich syndrome protein family;wiskott aldrich syndrome protein family;wasp protein family;was protein family;wiskott-aldrich syndrome protein family member 3;wiskott aldrich syndrome protein family member 3;wasf3 protein;wave3 protein;was protein family member 3;wiskott-aldrich syndrome protein family member 2;wiskott aldrich syndrome protein family member 2;wasf2 protein;wave2 protein;was protein family member 2;wasp-family verprolin homologous proteins;wasp family verprolin homologous proteins;wave proteins;wiskott-aldrich syndrome protein family member 1;wiskott aldrich syndrome protein family member 1;wasf1 protein;wave1 protein;was protein family member 1"
"d008840","microfilament proteins","microfilament proteins;proteins microfilament;actin-binding proteins;actin binding proteins;proteins actin-binding"
"d051344","actin capping proteins","actin capping proteins;capping proteins actin;actin-capping proteins;capping protein actin;actin capping protein;actin filament capping proteins"
"d000071190","autophagy-related protein 8 family","autophagy-related protein 8 family;autophagy related protein 8 family;atg8 proteins;atg8 family proteins;gamma-aminobutyric acid receptor-associated protein-like 2;gamma aminobutyric acid receptor associated protein like 2;gabarapl2 protein"
"d000072159","dynactin complex","dynactin complex;dynactins;dynactin subunit 4;dynactin-4;dynactin 4;dynactin subunit 2;dynamitin protein;p50 dynamitin;dynamitin p50;dynactin-2;dynactin 2;dynactin subunit 1;dynein activator protein;p150glued;150 kda dynein-associated protein;150 kda dynein associated protein;dynein-associated protein 150-kda;150-kda dynein-associated protein;dynein associated protein 150 kda;dynactin;dynactin 1;dynactin subunit 3;dynactin-3;dynactin 3;p22 dynactin light chain"
"d034284","dynamin i","dynamin i;dnm1 gene product dynamin;dynamin-1;dynamin 1;dynamin d100"
"d034285","dynamin ii","dynamin ii;dynii protein;dynamin-2;dynii dynamin;dynamin dynii;dnm2 protein;dynamin 2"
"d034286","dynamin iii","dynamin iii;t-dynamin;dynamin 3;dynamin testicular;testicular dynamin"
"d034281","dynamins","dynamins;dynamin;dephosphin;gtpase-deficient dynamin;dynamin gtpase-deficient;gtpase deficient dynamin;dynamin alanine44 substituted with lysine;dynamin mutated form k44a;dynamin k44a"
"d016547","kinesin",""
"d000075927","krit1 protein","krit1 protein;krev interaction trapped protein 1;cerebral cavernous malformations 1 protein"
"d050777","stathmin","stathmin;leukemia-associated phosphoprotein p18;leukemia associated phosphoprotein p18;p18 leukemia-associated phosphoprotein;metablastin;prosolin;op18 phosphoprotein;phosphoprotein op18;phosphoprotein p18;p18 phosphoprotein;phosphoprotein p19;p19 phosphoprotein;lap18 protein;oncoprotein 18;beta-stathmin;beta stathmin;op18b protein;alpha-stathmin;alpha stathmin;op18a protein"
"d016875","tau proteins","tau proteins;proteins tau;tau protein;protein tau"
"d008869","microtubule-associated proteins","microtubule-associated proteins;microtubule associated proteins;microtubule-associated protein 2;microtubule associated protein 2;map2 microtubule-associated protein;map2 microtubule associated protein;microtubule-associated protein map2;microtubule-associated protein 3;microtubule associated protein 3;map3 microtubule-associated protein;map3 microtubule associated protein;microtubule-associated protein map3;microtubule-associated protein 1;microtubule associated protein 1;map1 microtubule-associated protein;map1 microtubule associated protein;microtubule-associated protein map1"
"d014404","tubulin","tubulin;gamma-tubulin;gamma tubulin;delta-tubulin;delta tubulin;epsilon-tubulin;epsilon tubulin;alpha-tubulin;alpha tubulin;beta-tubulin;beta tubulin"
"d008868","microtubule proteins","microtubule proteins;proteins microtubule"
"d051180","desmoplakins","desmoplakins;desmoplakin;desmoplakin 1;desmoplakin i;desmoplakin 2;desmoplakin ii"
"d000071821","dystonin","dystonin;bullous pemphigoid antigen 1;230-240 kda bullous pemphigoid antigen;230 240 kda bullous pemphigoid antigen;hemidesmosomal plaque protein;230 kda bullous pemphigoid antigen"
"d051190","plectin","plectin;hemidesmosomal protein hd1;hd1 hemidesmosomal protein;500-kda hd1 protein;500 kda hd1 protein;hd1 protein 500-kda"
"d051179","plakins","plakins;cytoskeletal adaptor proteins;adaptor proteins cytoskeletal;cytoskeletal linker proteins;cytolinker proteins"
"d051191","plakophilins","plakophilins;plakophilin 3;plakophilin-3;plakophilin 2a;plakophilin 2b;plakophilin 1;band 6 protein desmosomal;desmosome band 6 polypeptide;desmosome band 6 protein;plakophilin 2"
"d000071198","pyrin","pyrin;mefv protein;trim20 protein;mediterranean fever protein;marenostrin"
"d013049","spectrin","spectrin;alpha-spectrin;alpha spectrin;beta-spectrin;beta spectrin"
"d016608","talin","talin;band 2 protein;protein band 2;platelet protein p235;protein p235 platelet"
"d049411","utrophin","utrophin;utrn protein;dystrophin-related protein;dystrophin related protein;dystrophin-related protein 1;dystrophin related protein 1"
"d016596","vinculin","vinculin;beta-vinculin;beta vinculin;isovinculin;alpha-vinculin;alpha vinculin"
"d060589","zyxin","zyxin;zyxin protein"
"d003598","cytoskeletal proteins","cytoskeletal proteins;proteins cytoskeletal"
"d025601","adenomatous polyposis coli protein",""
"d053523","amelogenin","amelogenin;amelogenins"
"d003746","dental enamel proteins","dental enamel proteins;enamel proteins dental;proteins dental enamel"
"d001360","avidin",""
"d010059","ovomucin","ovomucin;ovomucoid"
"d010774","phosvitin","phosvitin;phosphovitellin"
"d015387","egg proteins dietary","egg proteins dietary;dietary egg proteins;dietary egg protein;egg protein dietary;protein dietary egg;proteins dietary egg;egg white proteins dietary;yolk proteins dietary;dietary yolk protein;dietary yolk proteins;protein dietary yolk;proteins dietary yolk;yolk protein dietary;egg yolk proteins dietary"
"d000078504","fish proteins dietary","fish proteins dietary;dietary fish protein;fish protein dietary;proteins dietary fish;dietary fish proteins"
"d000078503","poultry proteins","poultry proteins;poultry protein"
"d000078582","shellfish proteins","shellfish proteins;protein shellfish;proteins shellfish;shellfish protein"
"d000078502","meat proteins","meat proteins;meat protein"
"d002364","caseins","caseins;casein;epsilon-casein;epsilon casein;gamma-caseins;gamma caseins;k-casein;k casein;kappa-caseins;kappa caseins;kappa-casein;kappa casein;alphas1-casein;casein a;alphas1-casein c;alphas1-casein b;sodium caseinate;caseinate sodium;alphas2-casein;alpha-caseins;alpha caseins;beta-caseins;beta caseins;beta-casein;beta casein;acetylated dephosphorylated beta-casein;beta-casein acetylated dephosphorylated;ad beta-casein;ad beta casein;beta-casein ad;alphas1-casein a"
"d007768","lactalbumin","lactalbumin;alpha-lactalbumin b;alpha lactalbumin b;alpha-lactalbumin c;alpha lactalbumin c;alpha-lactalbumin;alpha lactalbumin;alpha-lactalbumin a;alpha lactalbumin a"
"d007782","lactoglobulins","lactoglobulins;beta-lactoglobulin a;beta lactoglobulin a;beta-lactoglobulin b;beta lactoglobulin b;beta-lactoglobulin i;beta lactoglobulin i;beta-lactoglobulin e;beta lactoglobulin e;beta-lactoglobulin f;beta lactoglobulin f;beta-lactoglobulin g;beta lactoglobulin g;beta-lactoglobulin;beta lactoglobulin;beta-lactoglobulin c;beta lactoglobulin c"
"d000067816","whey proteins","whey proteins;protein whey;proteins whey;whey protein"
"d008894","milk proteins","milk proteins;milk protein;protein milk;proteins milk"
"d000080224","animal proteins dietary","animal proteins dietary;animal protein dietary;dietary animal protein;dietary animal proteins;protein dietary animal;proteins dietary animal"
"d000078563","nut proteins","nut proteins;nut protein;protein nut;proteins nut"
"d000078562","fruit proteins","fruit proteins;protein fruit;proteins fruit;fruit protein"
"d000078522","grain proteins","grain proteins;grain protein"
"d000078724","pea proteins","pea proteins;pea protein"
"d014674","plant proteins dietary","plant proteins dietary;dietary plant protein;plant protein dietary;protein dietary plant;proteins dietary plant;dietary plant proteins;vegetable proteins;protein vegetable;proteins vegetable;vegetable protein"
"d004044","dietary proteins","dietary proteins;proteins dietary;dietary protein;protein dietary"
"d051739","microphthalmia-associated transcription factor","microphthalmia-associated transcription factor;microphthalmia associated transcription factor;transcription factor microphthalmia-associated;mitf transcription factor;transcription factor microphthalmia;microphthalmia transcription factor;mitf protein"
"d000071447","n-myc proto-oncogene protein","n-myc proto-oncogene protein;n myc proto oncogene protein;proto-oncogene protein n-myc;bhlhe37 protein;nmyc protein;class e basic helix-loop-helix protein 37;class e basic helix loop helix protein 37;n-myc protein;n myc protein;mycn protein"
"d051780","sterol regulatory element binding protein 1","sterol regulatory element binding protein 1;srebp1 protein;sterol regulatory element-binding protein 1;sre-1 binding protein;sre 1 binding protein;sterol regulatory element binding protein 1c;srebp-1c;srebp 1c;transcription factor add1;add1 transcription factor;adipocyte determination and differentiation factor 1;sterol regulatory element binding protein 1a;srebp-1a;srebp 1a"
"d051782","sterol regulatory element binding protein 2","sterol regulatory element binding protein 2;srebp2 protein;sterol-regulatory element-binding protein 2;sre-2 binding protein;sre 2 binding protein"
"d051779","sterol regulatory element binding proteins","sterol regulatory element binding proteins;srebp proteins"
"d058127","transcription factor 3","transcription factor 3;immunoglobulin transcription factor 1;kappa-e2-binding factor;factor kappa-e2-binding;kappa e2 binding factor;transcription factor e2-alpha;transcription factor e2 alpha;transcription factor 3 isoform e12;pan-2 dna-binding protein;dna-binding protein pan-2;pan 2 dna binding protein;e12 helix-loop-helix protein;e12 helix loop helix protein;helix-loop-helix protein e12;e2a immunoglobulin enhancer binding factor e12;transcription factor 3 isoform e47;pan-1 dna-binding protein;dna-binding protein pan-1;pan 1 dna binding protein;e47 helix-loop-helix protein;e47 helix loop helix protein;helix-loop-helix protein e47;e2a immunoglobulin enhancer binding factor e47"
"d051778","basic helix-loop-helix leucine zipper transcription factors","basic helix-loop-helix leucine zipper transcription factors;basic helix loop helix leucine zipper transcription factors;bhlh-zip transcription factors;bhlh zip transcription factors;transcription factors bhlh-zip;bhlhlz transcription factors;transcription factors bhlhlz"
"d051795","hypoxia-inducible factor 1 alpha subunit","hypoxia-inducible factor 1 alpha subunit;hypoxia inducible factor 1 alpha subunit"
"d051793","hypoxia-inducible factor 1","hypoxia-inducible factor 1;hypoxia inducible factor 1"
"d000076104","oligodendrocyte transcription factor 2","oligodendrocyte transcription factor 2;olig-2 protein;olig 2 protein;olig2 protein"
"d016271","proto-oncogene proteins c-myc","proto-oncogene proteins c-myc;proto oncogene proteins c myc;proto-oncogene proteins myc;proteins myc proto-oncogene;proto oncogene proteins myc;myc proto-oncogene proteins;myc proto-oncogene proteins;proto-oncogene proteins myc;myc proto oncogene proteins;c-myc proteins;c myc proteins;p62c-myc;proto-oncogene products c-myc;proto oncogene products c myc;myc proto-oncogene product p62;myc proto oncogene product p62;p62 c-myc;p62 c myc;n-myc proteins;n myc proteins;l-myc proteins;l myc proteins"
"d000073942","t-cell acute lymphocytic leukemia protein 1","t-cell acute lymphocytic leukemia protein 1;t cell acute lymphocytic leukemia protein 1;tal-1 protein;tal 1 protein;tal1 transcription factor;transcription factor tal1"
"d000072056","transcription factor hes-1","transcription factor hes-1;hes-1 transcription factor;transcription factor hes 1;hairy-like transcription factor;hairy like transcription factor;transcription factor hairy-like;hairy and enhancer of split 1 protein"
"d051879","twist-related protein 1","twist-related protein 1;twist related protein 1;twist transcription factor;transcription factor twist;twist protein;twist1 protein;twist family bhlh transcription factor 1"
"d000071417","twist-related protein 2","twist-related protein 2;twist related protein 2;twist2 protein;dermo-1 protein;dermo 1 protein;twist family bhlh transcription factor 2"
"d000071416","twist transcription factors","twist transcription factors;transcription factors twist;twist family transcription factors;twist transcription factor family"
"d051720","upstream stimulatory factors","upstream stimulatory factors;usf transcription factors;helix-loop-helix activator usf;helix loop helix activator usf;usf helix-loop-helix activator"
"d051792","basic helix-loop-helix transcription factors","basic helix-loop-helix transcription factors;basic helix loop helix transcription factors;bhlh transcription factors;transcription factors bhlh;bhlh proteins"
"d023081","ccaat-binding factor","ccaat-binding factor;ccaat binding factor;ccaat-binding-factor;ccaat-binding transcription factor;ccaat binding transcription factor;transcription factor ccaat-binding;nf-y protein;nf y protein;protein nf-y;cbf protein ccaat-binding;cbf protein ccaat binding;ccaat-binding cbf protein;ccaat-binding protein cp1;ccaat binding protein cp1;cp1 ccaat-binding protein;ccaat-binding factor b-subunit;ccaat binding factor b subunit;factor b-subunit ccaat-binding;cbf-b protein ccaat-binding;cbf b protein ccaat binding;ccaat-binding cbf-b protein;protein ccaat-binding cbf-b;ccaat-binding factor c-subunit;ccaat binding factor c subunit;factor c-subunit ccaat-binding;cbf-c protein ccaat-binding;cbf c protein ccaat binding;ccaat-binding cbf-c protein;ccaat-binding factor a-subunit;ccaat binding factor a subunit;factor a-subunit ccaat-binding;cbf-a protein ccaat-binding;cbf a protein ccaat binding;ccaat-binding cbf-a protein;protein ccaat-binding cbf-a"
"d022763","ccaat-enhancer-binding protein-alpha","ccaat-enhancer-binding protein-alpha;ccaat enhancer binding protein alpha;c-ebp alpha;c ebp alpha;c-ebpalpha;c ebpalpha"
"d022782","ccaat-enhancer-binding protein-beta","ccaat-enhancer-binding protein-beta;ccaat enhancer binding protein beta;protein-beta ccaat-enhancer-binding;agp-ebp transcription factor;agp ebp transcription factor;transcription factor agp-ebp;c-ebp beta;c ebp beta;c-ebp-beta;c-ebp-related protein 2;2 c-ebp-related protein;c ebp related protein 2;nf-il6;crp2 protein;il-6 dbp;il-6-dependent dna binding protein;il 6 dependent dna binding protein;interleukin-6 nuclear factor;interleukin 6 nuclear factor;nuclear factor interleukin-6;lap transcription factor;transcription factor lap;40-c-ebp protein;c-ebpbeta;c ebpbeta;liver-enriched inhibiting protein;inhibiting protein liver-enriched;liver enriched inhibiting protein;liver-enriched inhibitory protein lip;liver enriched inhibitory protein lip;23-c-ebp protein"
"d051743","ccaat-enhancer-binding protein-delta","ccaat-enhancer-binding protein-delta;ccaat enhancer binding protein delta;nuclear factor interleukin 6beta;interleukin-6beta nuclear factor;interleukin 6beta nuclear factor;c-ebp delta protein;c ebp delta protein;il-6beta-nf;il 6beta nf"
"d051742","transcription factor chop","transcription factor chop;chop transcription factor;growth arrest and dna damage-inducible protein 153;growth arrest and dna damage inducible protein 153;dna damage-inducible transcript 3 protein;dna damage inducible transcript 3 protein;gadd153 protein;c-ebp homologous protein;c ebp homologous protein;homologous protein c-ebp;ddit3 protein"
"d051840","y-box-binding protein 1","y-box-binding protein 1;y box binding protein 1;y-box protein-1;y box protein 1;nsep1 transcription factor;transcription factor nsep1;y-box binding protein yb-1;y box binding protein yb 1;nuclease sensitive element binding protein 1;dna binding protein b"
"d022762","ccaat-enhancer-binding proteins","ccaat-enhancer-binding proteins;ccaat enhancer binding proteins;caat-enhancer binding protein;binding protein caat-enhancer;caat enhancer binding protein;ccaat-enhancer-binding protein;ccaat enhancer binding protein;c-ebp protein;c ebp protein;c-ebp nuclear protein;c ebp nuclear protein;nuclear protein c-ebp;caat-enhancer-binding proteins;caat enhancer binding proteins;c-ebp proteins;c ebp proteins;ccaat sequence-specific dna-binding proteins;ccaat sequence specific dna binding proteins;nuclear protein c-ebp;c-ebp nuclear protein;nuclear protein c ebp"
"d017362","cyclic amp response element-binding protein","cyclic amp response element-binding protein;creb protein;dna-binding protein cyclic amp-responsive;dna binding protein cyclic amp responsive;camp response element-binding protein;camp response element binding protein;cyclic amp-responsive dna-binding protein;cyclic amp responsive dna binding protein"
"d051699","cyclic amp response element-binding protein a","cyclic amp response element-binding protein a;cre-bpa transcription factor;cre bpa transcription factor;cyclic amp response element binding protein 5;cyclic amp response element binding protein a"
"d051786","cyclic amp response element modulator","cyclic amp response element modulator;inducible camp early regulator;camp-responsive element modulator;camp responsive element modulator;crem protein epsilon isoform;iceriigamma;crem protein tau isoform;icerigamma;crem protein alpha isoform;crem protein gamma isoform"
"d051921","fos-related antigen-2","fos-related antigen-2;fos related antigen 2;fra-2 transcription factor;transcription factor fra-2"
"d051260","maff transcription factor","maff transcription factor;transcription factor maff;transcription factor maf;factor maf transcription;maf transcription factor"
"d051259","mafg transcription factor","mafg transcription factor;transcription factor mafg"
"d050985","mafk transcription factor","mafk transcription factor;factor mafk transcription;transcription factor mafk;nf-e2 transcription factor p18 subunit;mafk protein;p18 nf-e2 protein;nf-e2 protein p18;p18 nf e2 protein"
"d050978","maf transcription factors small","maf transcription factors small;small maf transcription factors"
"d050977","maf transcription factors","maf transcription factors;transcription factors maf;musculoaponeurotic fibrosarcoma protein family;maf proteins"
"d051258","mafb transcription factor","mafb transcription factor;transcription factor mafb;mafb proteins;proteins mafb;mafb transcription factors;transcription factors mafb"
"d051256","oncogene protein v-maf","oncogene protein v-maf;oncogene protein v maf;v-maf oncogene protein;v-maf oncogene protein;oncogene protein v-maf;v-maf protein;maf oncogene protein;oncogene protein maf"
"d051257","proto-oncogene proteins c-maf","proto-oncogene proteins c-maf;proteins c-maf proto-oncogene;proto oncogene proteins c maf;c-maf proto-oncogene proteins;c-maf proto-oncogene protein;proto-oncogene protein c-maf;proto-oncogene protein c-maf;proto oncogene protein c maf;c-maf proto-oncogene protein;c-maf protein;maf proto-oncogene protein;proto-oncogene protein maf;maf proto oncogene protein"
"d051473","maf transcription factors large","maf transcription factors large;large maf transcription factors"
"d050984","nf-e2 transcription factor p45 subunit","nf-e2 transcription factor p45 subunit;nf e2 transcription factor p45 subunit;p45 nf-e2 protein;nf-e2 protein p45;p45 nf e2 protein;nuclear factor erythroid-derived 2 45kda"
"d050983","nf-e2 transcription factor","nf-e2 transcription factor;nf e2 transcription factor;transcription factor nf-e2;nfe2 transcription factor;factor nfe2 transcription;transcription factor nfe2;nuclear factor-erythroid 2 transcription factor;nuclear factor erythroid 2 transcription factor"
"d051265","nf-e2-related factor 1","nf-e2-related factor 1;nf e2 related factor 1;nuclear factor erythroid-derived 2-like 1 protein;nfe2l1 protein;nrf-1 protein;nrf 1 protein"
"d051267","nf-e2-related factor 2","nf-e2-related factor 2;nf e2 related factor 2;nuclear factor e2-related factor 2;nuclear factor e2 related factor 2;nfe2l2 protein;nuclear factor erythroid-derived 2-like 2 protein"
"d016760","proto-oncogene proteins c-fos","proto-oncogene proteins c-fos;proto oncogene proteins c fos;fos proto-oncogene proteins;fos proto oncogene proteins;proto-oncogene proteins fos;proto oncogene proteins fos;p55c-fos;proto-oncogene products c-fos;proto oncogene products c fos;c-fos proteins;c fos proteins;p55 c-fos;p55 c fos;fos b protein;antigens fos-related;fras;fos-related antigens;fos related antigens"
"d016755","proto-oncogene proteins c-jun","proto-oncogene proteins c-jun;proto oncogene proteins c jun;c-jun proteins;c jun proteins;fos-associated protein p39;fos associated protein p39;jun proto-oncogene product p39;jun proto oncogene product p39;jun proto-oncogene proteins;jun proto oncogene proteins;p39 c-jun;p39 c jun;p39c-jun;proto-oncogene products c-jun;proto oncogene products c jun;c-fos-associated protein p39;c fos associated protein p39;proto-oncogene proteins jun;proto oncogene proteins jun;jun d proteins;jun b proteins"
"d018808","transcription factor ap-1","transcription factor ap-1;transcription factor ap 1;ap-1 enhancer-binding protein;enhancer-binding protein ap-1;ap-1;activator protein-1;activator protein 1;ap-1 enhancer binding protein;ap 1 enhancer binding protein"
"d000071717","x-box binding protein 1","x-box binding protein 1;x box binding protein 1;treb5 protein;tax-responsive element-binding protein 5;tax responsive element binding protein 5;xbp-1 protein;xbp 1 protein;treb-5 protein;treb 5 protein;xbp2 protein"
"d000073940","transcription factor 4","transcription factor 4;tcf4 transcription factor;transcription factor tcf4;tcf-4 transcription factor;tcf 4 transcription factor;transcription factor tcf-4;tcf-4 protein;tcf 4 protein"
"d050976","basic-leucine zipper transcription factors","basic-leucine zipper transcription factors;basic leucine zipper transcription factors;gbf bzip transcription factors;bzip transcription factors;transcription factors bzip;bzip g-box binding factors;bzip g box binding factors;bzip proteins"
"d051697","activating transcription factor 1","activating transcription factor 1;atf1 transcription factor;transcription factor atf1;activating transcription factor-1"
"d051698","activating transcription factor 2","activating transcription factor 2;atf2 transcription factor;transcription factor atf2;cre-binding protein 1;cre binding protein 1"
"d051700","activating transcription factor 3","activating transcription factor 3;activating transcription factor-3;atf3 transcription factor;transcription factor atf3"
"d051701","activating transcription factor 4","activating transcription factor 4;atf4 transcription factor;transcription factor atf4;tax-responsive enhancer element b67;tax responsive enhancer element b67"
"d051696","activating transcription factors","activating transcription factors;atf transcription factors;factors atf transcription;transcription factors atf"
"d051766","early growth response protein 1","early growth response protein 1;znf225 protein;protein znf225;early growth response transcription factor 1;egr1 transcription factor;transcription factor egr1;zinc finger protein 225"
"d051767","early growth response protein 2","early growth response protein 2;krox-20 transcription factor;krox 20 transcription factor;transcription factor krox-20;egr2 transcription factor;transcription factor egr2;krox20 protein"
"d051776","early growth response protein 3","early growth response protein 3;early growth response transcription factor 3;egr3 transcription factor;transcription factor egr3"
"d051765","early growth response transcription factors","early growth response transcription factors;egr transcription factors;transcription factors egr"
"d000075065","elongin","elongin;siii elongation factor;elongation factor siii;tf-siii;transcription factor siii;siii transcription factor;elongin complex;complex elongin;elongin c;eloc protein;elongin a;eloa protein;elongin b;elob protein"
"d050982","gata1 transcription factor","gata1 transcription factor;transcription factor gata1;nf-e1 erythroid-specific transcription factor;nf e1 erythroid specific transcription factor;transcription factor nfe-1;nfe-1 transcription factor;transcription factor gata1;factor gata1 transcription;gata1 transcription factor;globin transcription factor 1;nuclear factor-erythroid 1;nuclear factor erythroid 1;eryf1 erythroid-specific transcription factor;eryf1 erythroid specific transcription factor;erythroid transcription factor 1"
