"id","name","terms"
"d001710","biotin","biotin;vitamin h;deacura;gabunat;medebiotin;medobiotin;biodermatin;biokur;biotin gelfert;gelfert biotin;biotin hermes;hermes biotin;biotin-ratiopharm;biotin ratiopharm;biotine roche;roche biotine;rombellin"
"d005406","bis4-methyl-1-homopiperazinylthiocarbonyldisulfide","bis4-methyl-1-homopiperazinylthiocarbonyldisulfide;fla 63"
"d007093","imidazoles",""
"d002700","chloramines","chloramines;chloroamines"
"d002704","chlorates",""
"d002945","cisplatin","cisplatin;cis-diamminedichloroplatinumii;platinum diamminodichloride;diamminodichloride platinum;cis-platinum;cis platinum;dichlorodiammineplatinum;cis-diamminedichloroplatinum;cis diamminedichloroplatinum;cis-dichlorodiammineplatinumii;nsc-119875;platino;platinol;biocisplatinum;platidiam"
"d019256","cadmium chloride","cadmium chloride;chloride cadmium;cadmium dichloride;dichloride cadmium;cdcl2"
"d002122","calcium chloride","calcium chloride;calcium chloride dihydrate;calcium chloride anhydrous"
"d018021","lithium chloride","lithium chloride;chloride lithium"
"d015636","magnesium chloride","magnesium chloride;chloride magnesium;mgcl2"
"d008627","mercuric chloride","mercuric chloride;chloride mercuric;corrosive sublimate;sublimate corrosive;mercury perchloride;perchloride mercury;mercuric perchloride;perchloride mercuric;sublimate;mercury dichloride;dichloride mercury;mercury bichloride;bichloride mercury;hgcl2"
"d011189","potassium chloride","potassium chloride;chloride potassium;slow-k"
"d012965","sodium chloride","sodium chloride;sodium chloride 22na;sodium chloride 24nacl"
"d000077410","aluminum chloride","aluminum chloride;aluminum trichloride;alcl3;aluminum chloride anhydrous;anhydrous aluminum chloride;aluminum chloride hexahydrate;drysol"
"d000643","ammonium chloride","ammonium chloride;chloride ammonium;sal ammoniac;ammoniac sal"
"d002712","chlorides","chlorides;chloride ion level;ion level chloride;level chloride ion"
"d006851","hydrochloric acid","hydrochloric acid;acid hydrochloric;hydrogen chloride;chloride hydrogen;muriatic acid;acid muriatic"
"d012973","sodium hypochlorite","sodium hypochlorite;hypochlorite sodium;sodium hypochlorite solution;clorox;antiformin"
"d006997","hypochlorous acid","hypochlorous acid;hypochlorous acids;hypochlorite"
"d010472","perchlorates","perchlorates;perchloric acids;acids perchloric;perchloric acid derivatives"
"d012430","ruthenium red","ruthenium red;red ruthenium;ammoniated ruthenium oxychloride;oxychloride ammoniated ruthenium;ruthenium oxychloride ammoniated"
"d017606","chlorine compounds","chlorine compounds;compounds chlorine;chlorine compounds inorganic;compounds inorganic chlorine;inorganic chlorine compounds"
"d019810","sodium azide","sodium azide;azide sodium;nan3"
"d001386","azides",""
"d003488","cyanogen bromide","cyanogen bromide;bromide cyanogen"
"d003484","cyanamide","cyanamide;carbimide;temposil;cyanamide calcium 21 salt;abstem;citrated calcium cyanamide;calcium cyanamide citrated;cyanamide citrated calcium;cyanamide calcium 11 salt;calcium carbimide;carbimide calcium;calcium cyanamide;cyanamide calcium;cyanamide calcium salt;calcium salt cyanamide;colme"
"d009599","nitroprusside","nitroprusside;cyanonitrosylferrate;nitroferricyanide;nipruton;nitriate;nitropress;nitroprusside disodium salt dihydrate;nipride;naniprus;nitroprussiat fides;sodium nitroprusside;nitroprusside sodium;nitroprusside disodium salt;disodium salt nitroprusside;ketostix"
"d005292","ferricyanides",""
"d005295","ferrocyanides",""
"d011190","potassium cyanide","potassium cyanide;cyanide potassium;potassium cyanide kc15n;potassium cyanide k14cn"
"d012966","sodium cyanide","sodium cyanide;cyanide sodium;cyanogran"
"d003486","cyanides","cyanides;isocyanides"
"d006856","hydrogen cyanide","hydrogen cyanide;cyanide hydrogen;hydrocyanic acid;acid hydrocyanic;zyklon b"
"d012835","silver nitrate","silver nitrate;alcoholic silver nitrate;silver nitrate alcoholic;silver nitrate silver 2 salt 21"
"d014502","uranyl nitrate","uranyl nitrate;nitrate uranyl;uranium nitrate;nitrate uranium"
"d009566","nitrates",""
"d017942","nitric acid","nitric acid;acid nitric"
"d009569","nitric oxide","nitric oxide;oxide nitric;nitrogen monoxide;monoxide nitrogen;nitric oxide endothelium-derived;endothelium-derived nitric oxide;nitric oxide endothelium derived;endogenous nitrate vasodilator;nitrate vasodilator endogenous;vasodilator endogenous nitrate;mononitrogen monoxide;monoxide mononitrogen"
"d009585","nitrogen dioxide","nitrogen dioxide;dioxide nitrogen;nitrogen peroxide;peroxide nitrogen"
"d009609","nitrous oxide","nitrous oxide;oxide nitrous;laughing gas;gas laughing;nitrogen protoxide"
"d009589","nitrogen oxides","nitrogen oxides;oxides nitrogen"
"d012977","sodium nitrite","sodium nitrite;nitrite sodium"
"d009573","nitrites",""
"d030421","peroxynitrous acid","peroxynitrous acid;acid peroxynitrous;acids peroxynitrous;peroxynitrous acids;peroxynitrous acid potassium salt;peroxynitrite;peroxynitrites;peroxonitrite;peroxonitrites"
"d009608","nitrous acid","nitrous acid;acid nitrous"
"d026361","reactive nitrogen species","reactive nitrogen species;species reactive nitrogen;nitrogen species reactive"
"d000641","ammonia",""
"d064753","ammonium hydroxide","ammonium hydroxide;hydroxide ammonium"
"d000645","ammonium sulfate","ammonium sulfate;sulfate ammonium"
"d019811","hydroxylamine","hydroxylamine;hydroxylamine hydrochloride;hydroxylammonium chloride"
"d000644","quaternary ammonium compounds","quaternary ammonium compounds;ammonium compounds quaternary"
"d064751","ammonium compounds","ammonium compounds;ammonium"
"d017672","nitrogen compounds","nitrogen compounds;compounds nitrogen"
"d017671","platinum compounds","platinum compounds;compounds platinum;plantinum-containing compounds;compounds plantinum-containing;plantinum containing compounds;platinum compounds inorganic;compounds inorganic platinum;inorganic platinum compounds"
"d003003","clonorchiasis","clonorchiasis;clonorchiases;opisthorchis sinensis infection;infection opisthorchis sinensis;opisthorchis sinensis infections;clonorchis sinensis infection;clonorchis sinensis infections;infection clonorchis sinensis;clonorchis infection;clonorchis infections;infection clonorchis"
"d004011","dicrocoeliasis","dicrocoeliasis;dicrocoeliases"
"d004451","echinostomiasis","echinostomiasis;echinostomiases"
"d005211","fascioliasis","fascioliasis;fascioliases;fasciola infection;fasciola infections;infection fasciola;infections fasciola"
"d005213","fascioloidiasis","fascioloidiasis;fascioloidiases"
"d009889","opisthorchiasis","opisthorchiasis;opisthorchiases;opisthorchis infection;infection opisthorchis;infections opisthorchis;opisthorchis infections;opisthorchis viverrini infection;infection opisthorchis viverrini;infections opisthorchis viverrini;opisthorchis viverrini infections;opisthorchis felineus infection;infection opisthorchis felineus;infections opisthorchis felineus;opisthorchis felineus infections"
"d010237","paragonimiasis","paragonimiasis;paragonimiases;paragonimus infection;infection paragonimus;infections paragonimus;paragonimus infections;paragonimus westermani infection;infection paragonimus westermani;infections paragonimus westermani;paragonimus westermani infections"
"d020818","neuroschistosomiasis","neuroschistosomiasis;neuroschistosomiases;central nervous system schistosomiasis;schistosomiasis central nervous system;schistosomal myeloradiculopathy;myeloradiculopathies schistosomal;myeloradiculopathy schistosomal;schistosomal myeloradiculopathies;schistosomal myelitis;myelitis schistosomal;schistosomal myelopathy;myelopathies schistosomal;myelopathy schistosomal;schistosomal myelopathies"
"d012553","schistosomiasis haematobia","schistosomiasis haematobia;schistosomiasis haematobium;schistosoma haematobia infection;infection schistosoma haematobia;infections schistosoma haematobia;schistosoma haematobia infections;schistosomiasis urinary;schistosomiases urinary;urinary schistosomiases;urogenital schistosomiasis;schistosomiases urogenital;schistosomiasis urogenital;urogenital schistosomiases;urinary schistosomiasis"
"d012554","schistosomiasis japonica","schistosomiasis japonica;schistosomiasis japonicum;schistosoma japonicum infection;infection schistosoma japonicum;infections schistosoma japonicum;schistosoma japonicum infections"
"d012555","schistosomiasis mansoni","schistosomiasis mansoni;schistosoma mansoni infection;infection schistosoma mansoni;infections schistosoma mansoni;schistosoma mansoni infections;schistosomiasis intestinal;intestinal schistosomiases;intestinal schistosomiasis;schistosomiases intestinal"
"d012552","schistosomiasis","schistosomiasis;schistosomiases;bilharziasis;bilharziases;katayama fever;fever katayama;schistoma infection;infection schistoma;infections schistoma;schistoma infections"
"d014201","trematode infections","trematode infections;infections trematode;infection trematode;trematode infection;fasciolopsiasis;fasciolopsiases;metagonimiasis;metagonimiases"
"d003492","cycasin","cycasin;methylazoxymethanol beta-d-glucoside;methylazoxymethanol beta d glucoside;beta-d-glucoside methylazoxymethanol;methylazoxymethanol glucuronate;glucuronate methylazoxymethanol;methyl-onn-azoxymethyl beta-d-glucopyranoside"
"d008746","methylazoxymethanol acetate","methylazoxymethanol acetate;acetate methylazoxymethanol;methyl-onn-azoxymethanol acetate"
"d001397","azoxymethane",""
"d003471","cuprizone","cuprizone;biscyclohexanone oxaldihydrazone;oxaldihydrazone biscyclohexanone"
"d003494","cyclamates","cyclamates;cyclamate;cyclamate calcium 21 salt dihydrate;potassium cyclamate;cyclamate potassium;sodium cyclamate;cyclamate sodium;cyclamate sodium salt;calcium cyclamate;cyclamate calcium;cyclamate calcium 21 salt;cyclamic acid"
"d000077222","limonene","limonene;limonene --;4-mentha-18-diene;4 mentha 18 diene;1-methyl-4-1-methylethenylcyclohexene;dipentene;-limonene;limonene r-isomer;-r-4-isopropenyl-1-methylcyclohexene;r-4-isopropenyl-1-methylcyclohexene;4r-1-methyl-4-1-methylethenylcyclohexene;limonene --isomer;d-limonene;r--limonene;d-limonene;d limonene;limonene -;cyclohexene 1-methyl-4-1-methylethenyl- 4r-;limonene s-isomer;--limonene;4s-1-methyl-4-isopropenylcyclohex-1-ene;aisa 5203-l limonene"
"d008610","menthol","menthol;cyclohexanol 5-methyl-2-1-methylethyl-;menthol 1alpha2beta5alpha-isomer"
"d000081005","cyclohexane monoterpenes","cyclohexane monoterpenes;monoterpenes cyclohexane"
"d000077206","gabapentin","gabapentin;1-aminomethylcyclohexaneacetic acid;neurontin;gabapentin hexal;convalis;gabapentin-ratiopharm;gabapentin ratiopharm;novo-gabapentin;novo gabapentin;novogabapentin;pms-gabapentin;apo-gabapentin;apo gabapentin;apogabapentin;gabapentin stada"
"d003509","cyclohexanecarboxylic acids","cyclohexanecarboxylic acids;acids cyclohexanecarboxylic"
"d000077591","eucalyptol","eucalyptol;18-cineole;18 cineole;18-epoxy-p-menthane;18 epoxy p menthane;18-cineol;18 cineol;cineole;soledum"
"d000069470","venlafaxine hydrochloride","venlafaxine hydrochloride;hydrochloride venlafaxine;cyclohexanol 1-2-dimethylamino-1-4-methoxyphenylethyl- hydrochloride;1-2-dimethylamino-1-4-methoxyphenylethylcyclohexanol hcl;wy 45030;wy-45030;wy45030;wy-45030;wy 45030;wy45030;sila-venlafaxine;sila venlafaxine;effexor;trevilor;vandral;efexor;venlafaxine;dobupal"
"d003511","cyclohexanols","cyclohexanols;cyclohexanol"
"d003512","cyclohexanones",""
"d000077276","lycopene","lycopene;lyc-o-mato;lyc o mato;lycomato;all-trans-lycopene;all trans lycopene;lycopene 7-cis7-cis9-cis9-cis-isomer -;pro-lycopene;pro lycopene;prolycopene;lycopene cis-isomer;lycopene 13-cis-isomer"
"d045792","norisoprenoids","norisoprenoids;nor-isoprenoids;nor isoprenoids;ionones;vitispiranes;megastigmanes;theaspiranes;damascones;irones"
"d017313","fenretinide","fenretinide;n-4-hydroxyphenyl-trans-retinamide;fenretinimide;n-4-hydroxyphenylretinamide;4-hpr;4-hydroxyphenylretinamide;4 hydroxyphenylretinamide;mcn-r-1967;mcn r 1967;mcnr1967;fenretinide 13-cis-isomer;13-cis-isomer fenretinide;fenretinide 13 cis isomer"
"d015474","isotretinoin","isotretinoin;13-cis-retinoic acid;13 cis retinoic acid;isotretinoin zinc salt 13-cis-isomer;isotretinoin zinc salt 13 cis isomer;roaccutane;accutane;ro 4-3780;ro 4 3780;ro 43780"
"d000077556","alitretinoin","alitretinoin;9cra compound;9-cis-retinoic acid;9 cis retinoic acid;bal4079;panretin;toctino"
"d014212","tretinoin","tretinoin;retinoic acid;acid retinoic;vitamin a acid;acid vitamin a;all-trans-retinoic acid;acid all-trans-retinoic;all trans retinoic acid;trans-retinoic acid;acid trans-retinoic;trans retinoic acid;retin-a;retin a;tretinoin potassium salt;potassium salt tretinoin;salt tretinoin potassium;tretinoin zinc salt;salt tretinoin zinc;zinc salt tretinoin;vesanoid;beta-all-trans-retinoic acid;acid beta-all-trans-retinoic;beta all trans retinoic acid;tretinoin sodium salt;salt tretinoin sodium;sodium salt tretinoin"
"d014801","vitamin a","vitamin a;aquasol a;retinol;37-dimethyl-9-266-trimethyl-1-cyclohexen-1-yl-2468-nonatetraen-1-ol all-e-isomer;all-trans-retinol;all trans retinol;vitamin a1;11-cis-retinol"
"d012176","retinoids",""
"d016644","canthaxanthin","canthaxanthin;canthaxanthine;roxanthin red 10;food orange 8;orobronze;ci 40850;carophyll red"
"d000072743","beta-cryptoxanthin","beta-cryptoxanthin;beta cryptoxanthin"
"d065366","cryptoxanthins","cryptoxanthins;cryptoxanthin;beta-caroten-3-ol;beta caroten 3 ol"
"d014975","lutein","lutein;gamma lutein;lutein gamma;lutein f;betaepsilon-carotene-3 3-diol 3r3r6s-;lutein g;betaepsilon-carotene-33-diol 3s3r6s-"
"d065146","zeaxanthins","zeaxanthins;zeaxanthin;3r3r-zeaxanthin;3r3r zeaxanthin;beta-carotene-33-diol;beta carotene 33 diol"
"d024341","xanthophylls","xanthophylls;xanthophyll carotenoids;carotenoids xanthophyll"
"d024321","zeta carotene","zeta carotene;carotene zeta;zeta-carotene"
"d000040","abscisic acid","abscisic acid;abscissic acid;24-pentadienoic acid 5-1-hydroxy-266-trimethyl-4-oxo-2-cyclohexen-1-yl-3-methyl- s-ze-;abscissins;abscisic acid --isomer;abscisic acid ze-isomer;abscisic acid ez---isomer;abscisic acid r-isomer;abscisic acid monoammonium salt r-isomer;abscisic acid ee---isomer"
"d002338","carotenoids","carotenoids;tetraterpenes;tetraterpene derivatives;derivatives tetraterpene;carotenes;carotene"
"d019207","beta carotene","beta carotene;carotene beta;betacarotene;beta-carotene;carotaben;max-caro;max caro;maxcaro;solatene;vetoron;bellacarotin;provatene"
"d002827","chorismic acid","chorismic acid;acid chorismic"
"d053139","oseltamivir","oseltamivir;gs 4104;gs4104;gs-4104;tamiflu;gs 4071;gs4071;gs-4071"
"d012765","shikimic acid","shikimic acid;acid shikimic"
"d053138","cyclohexenes","cyclohexenes;cyclohexadienes"
"d003514","cyclohexylamines","cyclohexylamines;cyclohexylamine"
"d004025","dicyclomine","dicyclomine;dicycloverin;dicyclomine hydrochloride;hydrochloride dicyclomine;merbentyl;bentylol;spascol;di-spaz;di spaz;dibent;diclomin;lomine;or-tyl;or tyl;bentyl;di-cyclonex;di cyclonex"
"d007649","ketamine","ketamine;2-2-chlorophenyl-2-methylaminocyclohexanone;ci-581;ci 581;ci581;ketalar;ketaset;ketanest;calipsol;kalipsol;calypsol;ketamine hydrochloride"
"d000077715","nateglinide","nateglinide;senaglinide;nate-glinide;fastic;starsis;djn 608;ay 4166;ay-4166;ay4166;a 4166;a-4166;a4166;nateglinide d-phe-isomer;starlix;n-4-isopropylcyclohexylcarbonylphenylalanine;nateglinide cisd-phe-isomer"
"d000077609","o-chloroacetylcarbamoylfumagillol","o-chloroacetylcarbamoylfumagillol;5-methoxy-4-2-methyl-3-3-methyl-2-butenyloxiranyl-1-oxaspiro25oct-6-ylchloroacetyl carbamate;agm 1470;agm-1470;agm1470;tnp 470;tnp-470;tnp470;caplostatin"
"d010852","picrotoxin",""
"d013992","tiletamine","tiletamine;2-ethylamino-2-2-thienylcyclohexanone;tiletamine hydrochloride;hydrochloride tiletamine;ci-634;ci 634;ci634"
"d001371","trans-14-bis2-chlorobenzaminomethylcyclohexane dihydrochloride","trans-14-bis2-chlorobenzaminomethylcyclohexane dihydrochloride;ay-9944;ay 9944;ay9944 a-7;a-7 ay9944;ay9944;ay9944-a-7;ay9944 a 7"
"d000077768","ciclopirox","ciclopirox;cyclopirox;hoe 296;hoe-296;hoe296;ciclopirox olamine;cyclopyroxolamine;6-cyclohexyl-1-hydroxy-4-methyl-21h-pyridone ethanolamine salt;ciclopiroxolamine;loprox;batrafen;penlac;dafnegin-csc;dafnegin csc"
"d003510","cyclohexanes",""
"d014226","triazenes","triazenes;diazoamino compounds;compounds diazoamino"
"d000072","acedapsone","acedapsone;44-diacetyldiaminodiphenylsulfone;44 diacetyldiaminodiphenylsulfone;sulfadiamine;dadds;diacetyldapsone;44-sulfonylbisacetanilide;acetyldiphenazonum;rodilone;hansolar"
"d003622","dapsone","dapsone;dadps;sulfonyldianiline;diaminodiphenylsulfone;diaphenylsulfone;44-diaminophenyl sulfone;44 diaminophenyl sulfone;sulfone 44-diaminophenyl;sulfona;dapson-fatol;disulone;avlosulfone;dapsoderm-x"
"d000077613","etoricoxib","etoricoxib;mk 0663;mk-0663;mk0663;arcoxia;l-791456;l 791456;l791456"
"d010664","phenylmethylsulfonyl fluoride","phenylmethylsulfonyl fluoride;fluoride phenylmethylsulfonyl;phenylmethanesulfonyl fluoride;fluoride phenylmethanesulfonyl;benzenemethanesulfonyl fluoride;fluoride benzenemethanesulfonyl"
"d001574","benzolamide","benzolamide;cl-11366;cl 11366;cl11366"
"d001539","bendroflumethiazide","bendroflumethiazide;bendrofluazide;benzide;benzide-m;benzide m;berkozide;urizid;esberizid;naturetin;neo-naclex;neo naclex;aprinox;centyl;pluryl;naturine"
"d014237","trichlormethiazide","trichlormethiazide;trichloromethiazide;triazide;aquazide;naqua"
"d006852","hydrochlorothiazide","hydrochlorothiazide;hctz;dichlothiazide;dihydrochlorothiazide;hydrodiuril;oretic;sectrazide;esidrix;esidrex;hypothiazide"
"d002740","chlorothiazide",""
"d003518","cyclopenthiazide","cyclopenthiazide;cyclomethiazide"
"d003981","diazoxide","diazoxide;proglycem;hyperstat"
"d006857","hydroflumethiazide","hydroflumethiazide;trifluoromethylhydrothiazide;diucardin"
"d008736","methyclothiazide",""
"d011139","polythiazide","polythiazide;renese"
"d001581","benzothiadiazines",""
"d000077300","bosentan","bosentan;4-t-butyl-n-6-2-hydroxyethoxy-5-2-methoxyphenoxy-22-bipyrimidin-4-ylbenzenesulfonamide;bosentan monohydrate;tracleer;bosentan anhydrous;ro 47-0203;ro 47 0203;ro 470203;ro-47-0203"
"d000068579","celecoxib","celecoxib;4-5-4-methylphenyl-3-trifluoromethyl-1h-pyrazol-1-ylbenzenesulfonamide;celebrex;sc 58635;sc-58635;sc58635"
"d003005","clopamide","clopamide;brinedine;brinaldix"
"d004005","dichlorphenamide","dichlorphenamide;dichlofenamide;diclofenamid;glauconide;daranide"
"d005016","ethoxzolamide","ethoxzolamide;ethoxazolamide;ethoxyzolamide;ethamide"
"d007190","indapamide","indapamide;metindamide;s-1520;s 1520;s1520;se-1520;se 1520;se1520"
"d019307","1-5-isoquinolinesulfonyl-2-methylpiperazine","1-5-isoquinolinesulfonyl-2-methylpiperazine;1-5-isoquinolinylsulfonyl-2-methylpiperazine;h-7;h 7"
"d008272","mafenide","mafenide;maphenid;mafenide acetate;sulfamylon;marfanil;napaltan;4-homosulfanilamide;4 homosulfanilamide;sulfabenzamine;bensulfamide;mafylon"
"d008529","mefruside",""
"d008788","metolazone","metolazone;microx;mykrox;zaroxolyn;diulo;sr-720-22;sr 720 22;sr72022"
"d011339","probenecid","probenecid;probenecid weimer;pro-cid;probecid;benuryl;benecid;benemid"
"d000068718","rosuvastatin calcium","rosuvastatin calcium;calcium rosuvastatin;crestor;rosuvastatin;zd4522;zd 4522"
"d012460","sulfasalazine","sulfasalazine;salicylazosulfapyridine;sulphasalazine;salazosulfapyridine;pyralin en;azulfadine;azulfidine en;azulfidine;asulfidine;colo-pleon;colo pleon;pleon;ulcol;sulfasalazin medac;sulfasalazin-heyl;sulfasalazin heyl;sulfasalazine fna;ucine;salazopyrin;ratio-sulfasalazine;ratio sulfasalazine"
"d018170","sumatriptan","sumatriptan;3-2-dimethylaminoethyl-n-methyl-1h-indole-5-methanesulfonamide;sumatriptan succinate;succinate sumatriptan;gr-43175;gr 43175;gr43175;imigran"
"d000077409","tamsulosin","tamsulosin;ly 253352;ly-253352;tamsulosin hydrochloride;5-2-2-2-ethoxyphenoxyethylaminopropyl-2-methoxybenzenesulfonamide;flomax;ym 617;ym-617"
"d000077786","torsemide","torsemide;torasemide;1-isopropyl-3-4-m-toluidino-3-pyridylsulfonylurea;1-isopropyl-3-4-3-methylphenylaminopyridine-3-sulfonylurea;demadex"
"d000077484","vemurafenib","vemurafenib;plx4032;plx 4032;rg7204;rg-7204;rg 7204;zelboraf;r05185426"
"d014988","xipamide","xipamide;xipamid"
"d000078305","zonisamide","zonisamide;3-sulfamoylmethyl-12-benzisoxazole;3 sulfamoylmethyl 12 benzisoxazole;ad 810;ad-810;ad810;ci 912;ci-912;ci912;zonegran;zonisamide monosodium"
"d013449","sulfonamides","sulfonamides;sulfonamide mixtures;mixtures sulfonamide"
"d002271","carbutamide","carbutamide;sulfaninylbutylurea;glybutamide;aminophenurobutane;diabetal;butylcarbamide;glucidoral;bucarban;bukarban;oranil;oranyl"
"d002747","chlorpropamide","chlorpropamide;clorpropamid;diabinese;insogen;apo-chlorpropamide;glucamide;meldian"
"d005907","gliclazide","gliclazide;glyclazide;gliklazid;diamicron;s-1702;s 1702;s1702;s-852;s 852;s852;diaglyk;gen-gliclazide;gen gliclazide;glyade;novo-gliclazide;novo gliclazide;diaikron;diabrezide"
"d005913","glipizide","glipizide;glypidizine;glidiazinamide;glydiazinamide;glucotrol;minidiab;mindiab;minodiab;k-4024;k 4024;k4024;melizide;ozidia;glupitel"
"d005905","glyburide","glyburide;glybenclamide;glibenclamide;diabeta;euglucon 5;neogluconin;hb-419;hb 419;hb419;hb-420;hb 420;hb420;maninil;micronase;daonil;euglucon n"
"d014042","tolazamide","tolazamide;tolinase"
"d014044","tolbutamide","tolbutamide;artosin;diabetol;diaval;orabet;orinase;tolbutamid ran;apo-tolbutamide;dolipol;rastinon"
"d000092","acetohexamide","acetohexamide;gamadiabet;dymelor;dimelor"
"d013453","sulfonylurea compounds","sulfonylurea compounds;compounds sulfonylurea"
"d000078142","tazobactam","tazobactam;ytr 830;ytr-830;ytr830;ytr 830h;tazobactam sodium"
"d013450","sulfones",""
"d008926","plicamycin","plicamycin;mithramycin;mitramycin;aureolic acid"
"d015250","aclarubicin","aclarubicin;aclacinomycin a;nsc-208734;nsc 208734;nsc208734;ma-144a1;ma 144a1;ma144a1;aclacin;aclaplastin"
"d018943","anthracyclines",""
"d003993","dibutyl phthalate","dibutyl phthalate;phthalate dibutyl;di-n-butyl phthalate;di n butyl phthalate;phthalate di-n-butyl;butyl phthalate;phthalate butyl"
"d004051","diethylhexyl phthalate","diethylhexyl phthalate;phthalate diethylhexyl;bis2-ethylhexylphthalate;dioctyl phthalate;phthalate dioctyl;di-2-ethylhexylphthalate;di 2 ethylhexylphthalate;di2-ethylhexylphthalate;dehp"
"d010796","phthalic anhydrides","phthalic anhydrides;anhydrides phthalic"
"d010795","phthalic acids","phthalic acids;acids phthalic"
"d001960","bromazepam","bromazepam;apo-bromazepam;apo bromazepam;bromalich;bromaz 1a pharma;bromazanil;bromazep von ct;von ct bromazep;bromazepam al;bromazepam beta;beta bromazepam;bromazepam heumann;bromazepam-neuraxpharm;bromazepam neuraxpharm;bromazepam-ratiopharm;bromazepam ratiopharm;durazanil;gen-bromazepam;gen bromazepam;lexotan;lexomil;lexatin;lexotanil;ro 5-3350;ro 53350;anxyrex"
"d002998","clonazepam","clonazepam;ro 5-4023;ro 54023;antelepsin;rivotril"
"d020109","devazepide","devazepide;mk-329;mk 329;mk329;l-364718;l 364718;l364718"
"d003708","nordazepam","nordazepam;deoxydemoxepam;desmethyldiazepam;n-descyclopropylmethylprazepam;n descyclopropylmethylprazepam;n-descyclopropylmethyl-prazepam;n descyclopropylmethyl prazepam;nordiazepam;norprazepam;demethyldiazepam;n-destrifluoroethylhalazepam;n destrifluoroethylhalazepam;ro 5-2180;ro 5 2180;ro 52180;vegesan;nordaz;tranxilium n;dealkylprazepam;n-desalkylhalazepam;n desalkylhalazepam;calmday"
"d003975","diazepam","diazepam;7-chloro-13-dihydro-1-methyl-5-phenyl-2h-14-benzodiazepin-2-one;diazemuls;faustan;valium;seduxen;sibazon;stesolid;apaurin;relanium"
"d005442","flumazenil","flumazenil;flumazepil;romazicon;lanexat;ro 15-1788;ro 15 1788;ro 151788;anexate"
"d005445","flunitrazepam","flunitrazepam;fluridrazepam;flunibeta;flunimerck;fluninoc;rohypnol;rohipnol;narcozep;flunitrazepam-ratiopharm;flunitrazepam ratiopharm;flunitrazepam-teva;flunitrazepam teva;flunizep von ct;von ct flunizep;ro-5-4200;ro54200;fluni 1a pharma;flunitrazepam-neuraxpharm;flunitrazepam neuraxpharm"
"d005479","flurazepam","flurazepam;dalmane;dalmadorm;dormodor;flurazepam hydrochloride;hydrochloride flurazepam;flurazepam dihydrochloride;dihydrochloride flurazepam;flurazepam monohydrochloride;monohydrochloride flurazepam;staurodorm;apo-flurazepam;apo flurazepam;flurazepam mono-perchlorate;flurazepam mono perchlorate;mono-perchlorate flurazepam"
"d008140","lorazepam","lorazepam;ativan;orfidal wyeth;wyeth orfidal;tmesta;tolid;donix;duralozam;durazolam;idalprem;laubeel;lorazep von ct;von ct lorazep;lorazepam medical;medical lorazepam;lorazepam-neuraxpharm;lorazepam neuraxpharm;lorazepam-ratiopharm;lorazepam ratiopharm;novo-lorazem;novo lorazem;nu-loraz;nu loraz;sedicepan;sinestron;wy-4036;wy 4036;wy4036;apo-lorazepam;apo lorazepam;somagerol;temesta"
"d009567","nitrazepam","nitrazepam;nitrodiazepam;dormo-puren;eatan;imadorm;imeson;mogadon;nitrazadon;nitrazep;nitrazepam al;nitrazepam-neuraxpharm;nitrazepam neuraxpharm;novanox;radedorm;remnos;serenade;somnite;rhoxal-nitrazepam;rhoxal nitrazepam;alodorm;dormalon"
"d010076","oxazepam","oxazepam;serax;tazepam;adumbran"
"d010890","pirenzepine","pirenzepine;pyrenzepine;pirenzepin;l-s 519;ls-519;ls 519;ls519;pirenzepine dihydrochloride;dihydrochloride pirenzepine;gastrozepin;ulgescum;piren-basan;piren basan;pirenzepin von ct;von ct pirenzepin;pirenzepin-ratiopharm;pirenzepin ratiopharm;gastrotsepin;ulcoprotect"
"d011222","prazepam","prazepam;lysanxia;reapam;centrax;mono demetrin;demetrin"
"d013693","temazepam","temazepam;hydroxydiazepam;oxydiazepam;3-hydroxydiazepam;3 hydroxydiazepam;methyloxazepam;planum;pms-temazepam;pms temazepam;pronervon t;remestan;restoril;ro-5-5345;ro 5 5345;ro55345;sah 47-603;sah 47 603;sah 47603;signopam;temaze;temazep von ct;von ct temazep;tenox;wy-3917;wy 3917;wy3917;apo-temazepam;apo temazepam;dasuen;euhypnos;gen-temazepam;gen temazepam;levanxol;norkotral tema;tema norkotral;normison;temtabs;nocturne;normitab;nortem;novo-temazepam;novo temazepam;nu-temazepam;nu temazepam"
"d001570","benzodiazepinones",""
"d003978","diazomethane","diazomethane;diazirine"
"d003979","diazonium compounds","diazonium compounds;compounds diazonium"
"d002709","chlorfenvinphos","chlorfenvinphos;clofenvinfos;chlorphenvinphos;dermaton;birlane"
"d004006","dichlorvos","dichlorvos;dichlofos;dimethyl dichlorovinyl phosphate;phosphoric acid 22-dichloroethenyl dimethyl ester;phosphoric acid 22 dichloroethenyl dimethyl ester;ddvp;dichlorophos;divipan;novotox"
"d019794","23-diphosphoglycerate","23-diphosphoglycerate;23 diphosphoglycerate;23-dpg;glycerate 23-bisphosphate;23-bisphosphate glycerate;23-bisphosphoglycerate;23 bisphosphoglycerate;23-diphosphoglyceric acid;23 diphosphoglyceric acid;23-diphosphoglycerate d-isomer"
"d004163","diphosphoglyceric acids","diphosphoglyceric acids;acids diphosphoglyceric;bisphosphoglycerates"
